"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm","review_per_month"
"160",235951,"Stylish Studio with exclusive Terrace",1236070,"Daniel","Manhattan","Midtown",40.75408,-73.97071,"Entire home/apt",185,30,160,1.01,1,80,6,1.01
"161",235960,"LES private 1 bd apt, walk to *everthing*",1236817,"Blue","Manhattan","Lower East Side",40.72113,-73.98442,"Entire home/apt",200,30,118,0.74,1,222,5,0.74
"162",238683,"Comfortable, Spacious & Affordable Room in NYC",1251372,"Marcia","Bronx","Co-op City",40.86749,-73.82214,"Private room",40,30,4,0.03,3,153,1,0.03
"163",239733,"Astoria Garden Suite",1256874,"Nancy","Queens","Ditmars Steinway",40.77539,-73.91709,"Entire home/apt",250,30,57,0.36,1,358,1,0.36
"164",245544,"Nice Bedroom near Manhattan for 2 pers",1260921,"Victor","Bronx","Kingsbridge",40.8666,-73.90061,"Private room",35,30,121,0.84,3,149,1,0.84
"165",245574,"Brooklyn Brownstone home share",1288460,"Alkhabir","Brooklyn","Bedford-Stuyvesant",40.68927,-73.95439,"Private room",185,2,285,1.79,1,331,12,1.79
"166",248865,"Loft Suite",417504,"The Box House Hotel","Brooklyn","Greenpoint",40.73756,-73.9535,"Entire home/apt",449,1,36,0.23,29,160,1,0.23
"167",248966,"Bushwick, private bedroom private bathroom lux",1304390,"Barry","Brooklyn","Bushwick",40.69913,-73.93107,"Private room",95,30,41,0.28,1,365,0,0.28
"168",249704,"Sunny, Modern 1 BR in E. Williamsburg",966806,"Mary And Charles","Brooklyn","Williamsburg",40.71065,-73.94102,"Entire home/apt",185,30,25,0.16,1,322,1,0.16
"169",249867,"HANCOCK VERY SMALL ROOM",758441,"Fred","Brooklyn","Bedford-Stuyvesant",40.68532,-73.91881,"Private room",100,30,7,0.04,4,365,0,0.04
"170",250536,"The Lenox in Harlem",1313306,"Yvette","Manhattan","Harlem",40.81146,-73.94469,"Private room",125,30,11,0.07,2,358,0,0.07
"171",250550,"L.I.C. Loft: Once a Prohibition Era Dance Hall",1313425,"Tracey","Queens","Long Island City",40.76321,-73.93969,"Entire home/apt",120,30,1,0.01,1,151,0,0.01
"172",251277,"Private Bdrm /Bath 1 block Ctrl Prk",1317343,"Carol","Manhattan","Upper West Side",40.78615,-73.97394,"Private room",110,30,209,1.32,1,353,2,1.32
"173",253332,"Spacious, modern private suite in large apartment",552343,"Cynthia","Brooklyn","Sunset Park",40.661617127661,-73.9919206164507,"Private room",268,3,16,0.1,1,187,1,0.1
"174",253466,"Loft Suite",417504,"The Box House Hotel","Brooklyn","Greenpoint",40.73756,-73.9535,"Entire home/apt",449,1,48,0.36,29,160,0,0.36
"175",253471,"Loft Suite",417504,"The Box House Hotel","Brooklyn","Greenpoint",40.73756,-73.9535,"Entire home/apt",449,1,31,0.22,29,160,1,0.22
"176",253475,"Loft Suite",417504,"The Box House Hotel","Brooklyn","Greenpoint",40.73756,-73.9535,"Entire home/apt",449,1,101,0.66,29,151,14,0.66
"177",253800,"Loft Suite",417504,"The Box House Hotel","Brooklyn","Greenpoint",40.73756,-73.9535,"Entire home/apt",449,1,46,0.29,29,156,11,0.29
"178",253803,"Loft Suite",417504,"The Box House Hotel","Brooklyn","Greenpoint",40.73756,-73.9535,"Entire home/apt",449,1,43,0.28,29,160,7,0.28
"179",253806,"Loft Suite",417504,"The Box House Hotel","Brooklyn","Greenpoint",40.73756,-73.9535,"Entire home/apt",449,1,49,0.31,29,160,0,0.31
"180",253811,"Loft Suite",417504,"The Box House Hotel","Brooklyn","Greenpoint",40.73756,-73.9535,"Entire home/apt",449,1,73,0.46,29,160,3,0.46
"181",253846,"Superior @ Box House",417504,"The Box House Hotel","Brooklyn","Greenpoint",40.73756,-73.9535,"Hotel room",399,1,33,0.22,29,160,2,0.22
"182",255476,"Vegan Share in Huge, Gorgeous Prime Wburg!",1302029,"Bree","Brooklyn","Williamsburg",40.7113481972027,-73.9533867932524,"Private room",87,30,49,0.48,2,90,4,0.48
"183",255601,"Cozy Modern 2 Bedroom Apartment 20 min from City",1343630,"Christopher","Brooklyn","Bedford-Stuyvesant",40.69101,-73.95018,"Entire home/apt",228,4,280,1.77,1,312,33,1.77
"184",255957,"Stunning NYC Views! Free Gym! Doorman! Terrace!",506779,"Claudia","Manhattan","Nolita",40.72032,-73.99462,"Entire home/apt",495,30,26,0.17,2,338,1,0.17
"185",257097,"Sunny! 2br Steps to train/restaurants - 15 to NYC",315401,"Jaime","Brooklyn","Bedford-Stuyvesant",40.68278,-73.95549,"Entire home/apt",193,30,41,0.26,1,240,2,0.26
"186",260755,"Tribeca Artist Loft 1000 sq/feet",1366070,"Rad","Manhattan","Tribeca",40.71704,-74.00908,"Entire home/apt",260,30,35,0.22,1,364,0,0.22
"187",263888,"Contemporary & Classic Sanctuary on the Hudson",1384559,"Catherine","Manhattan","Upper West Side",40.79632,-73.97643,"Entire home/apt",267,30,244,1.56,1,136,2,1.56
"188",266449,"2 Bedroom Gem - Prime LES Location",1397115,"Drew","Manhattan","Lower East Side",40.719482,-73.98877,"Entire home/apt",135,30,82,0.53,2,272,4,0.53
"189",266753,"2 Bedroom apt.in Manhattan/New York",519554,"Sinem","Manhattan","Lower East Side",40.71941,-73.98968,"Entire home/apt",250,30,90,0.6,3,365,0,0.6
"190",267652,"Private clean spacious room - Across from subway",164675,"Janice","Brooklyn","Kensington",40.64295,-73.97293,"Private room",65,30,59,0.53,1,131,4,0.53
"191",268335,"Modern  Condo w/Luxury Amenities by McCarren Park",65610,"Herman","Brooklyn","Williamsburg",40.72136,-73.95674,"Entire home/apt",175,60,1,0.02,3,308,0,0.02
"192",269283,"Brooklyn: Bright, Spacious & Cozy + Good Vibes",1410714,"Antoinette","Brooklyn","Crown Heights",40.66385,-73.93229,"Private room",70,30,32,0.23,2,134,0,0.23
"193",270231,"Cozy New York  City private room",1366310,"Janina","Queens","Woodside",40.74496,-73.91167,"Private room",95,30,285,1.82,2,365,0,1.82
"194",270345,"Classic East Village Studio (great location)",1415590,"Cameron","Manhattan","East Village",40.72499,-73.99198,"Entire home/apt",212,30,36,0.23,1,278,0,0.23
"195",272026,"1 Bd Manhattan NYC Entire Apt. 1 yr or 4-6 months",1423613,"Arthur","Manhattan","Washington Heights",40.85754,-73.92887,"Entire home/apt",80,150,21,0.18,1,358,0,0.18
"196",274743,"Charming furnished Studio-Loft",1436404,"Catherine","Manhattan","Upper East Side",40.77549,-73.95128,"Entire home/apt",95,30,1,0.01,1,322,0,0.01
"197",275976,"Welcoming & Ascetically Beautiful 2 Bedroom Oasis",1417757,"Kwab","Brooklyn","Bedford-Stuyvesant",40.68413,-73.93538,"Entire home/apt",140,30,241,1.58,3,270,2,1.58
"198",276021,"Entire Luxury 2br/2ba in Prime Williamsburg!",1442346,"David","Brooklyn","Williamsburg",40.70937,-73.9657,"Entire home/apt",350,180,2,0.01,1,365,0,0.01
"199",277883,"Sunny Apt with Romantic Bedroom",950657,"Michelle","Brooklyn","Prospect-Lefferts Gardens",40.6556,-73.95389,"Private room",114,30,57,0.36,1,89,0,0.36
"200",281851,"Beautiful Private Bedroom - Downstairs",1469036,"Tw","Manhattan","Harlem",40.8078,-73.95232,"Private room",130,30,143,1.3,2,329,2,1.3
"201",286662,"Charming Brooklyn Studio",1491538,"Erika","Brooklyn","Crown Heights",40.67223,-73.95556,"Entire home/apt",120,30,344,2.2,1,34,0,2.2
"202",287408,"Lovely Hell's Kitchen Studio...",1495090,"Carey","Manhattan","Hell's Kitchen",40.76198,-73.99361,"Entire home/apt",191,30,75,0.49,1,112,1,0.49
"203",287845,"Carroll Gardens Gem-2BD with Garden",1496847,"Paul & Ewa","Brooklyn","Carroll Gardens",40.67933,-73.995,"Entire home/apt",200,30,132,0.85,1,128,3,0.85
"204",288726,"Cozy Railroad Apt.",107853,"Flo","Manhattan","Little Italy",40.719,-73.99764,"Private room",109,30,57,0.39,1,41,1,0.39
"205",292121,"1 bedroom apt in Midtown West",169927,"Hubert","Manhattan","Hell's Kitchen",40.76387,-73.98742,"Entire home/apt",157,30,6,0.05,2,365,0,0.05
"206",292800,"Sunny, Quiet West Village/Meatpacking 1BR Gem",1515730,"Lauren","Manhattan","West Village",40.73431,-74.00225,"Entire home/apt",165,90,114,0.74,1,243,0,0.74
"207",294227,"Loft Suite",417504,"The Box House Hotel","Brooklyn","Greenpoint",40.73778,-73.95366,"Entire home/apt",449,1,49,0.32,29,160,0,0.32
"208",294242,"Loft Suite",417504,"The Box House Hotel","Brooklyn","Greenpoint",40.73778,-73.95366,"Entire home/apt",449,1,89,0.61,29,157,2,0.61
"209",294259,"Loft Suite",417504,"The Box House Hotel","Brooklyn","Greenpoint",40.73778,-73.95366,"Entire home/apt",449,1,183,1.2,29,119,28,1.2
"210",294263,"Loft Suite",417504,"The Box House Hotel","Brooklyn","Greenpoint",40.73778,-73.95366,"Entire home/apt",449,1,159,1.07,29,153,7,1.07
"211",294280,"Loft Suite",417504,"The Box House Hotel","Brooklyn","Greenpoint",40.73778,-73.95366,"Entire home/apt",449,1,46,0.3,29,160,1,0.3
"212",295998,"Panoramic View Central Park & NYC",568585,"Alan","Manhattan","Upper West Side",40.79131,-73.9694,"Entire home/apt",300,30,61,0.43,1,223,5,0.43
"213",296717,"Cozy Corner, Bedford Ave  Brooklyn!",1530310,"Jacques","Brooklyn","Bedford-Stuyvesant",40.68907,-73.95384,"Private room",55,30,20,0.13,4,268,0,0.13
"214",298759,"Large Double Room  Queenbed Wifi",1539749,"Edward","Brooklyn","Bedford-Stuyvesant",40.68435,-73.94825,"Private room",55,30,48,0.32,4,318,4,0.32
"215",302705,"Wonderful Room on the UES 2",1439222,"Virginia","Manhattan","Upper East Side",40.77298,-73.95813,"Private room",70,30,6,0.1,1,278,1,0.1
"216",310325,"Large Sunny Bedroom with Bay Window",745069,"Kimberly","Manhattan","Harlem",40.82359,-73.94601,"Private room",75,30,32,0.21,2,360,1,0.21
"217",310338,"Harlem/Hamilton Heights Sunny Room",745069,"Kimberly","Manhattan","Harlem",40.82295,-73.94433,"Private room",75,30,29,0.19,2,360,0,0.19
"218",310524,"Clinton Hill Duplex near Pratt w/Huge Patio!",1597481,"Mary","Brooklyn","Bedford-Stuyvesant",40.69533,-73.96058,"Private room",156,2,132,0.85,1,229,40,0.85
"219",314982,"Share in NYC's trendy East Village",1617817,"Chris","Manhattan","East Village",40.73216,-73.98678,"Private room",90,30,188,1.22,1,241,4,1.22
"220",318021,"Room in Huge 1200sf W Harlem Suite",1632149,"Michael","Manhattan","Harlem",40.80272,-73.95316,"Private room",110,30,96,0.65,1,140,8,0.65
"221",321136,"Private Studio Near Columbia Presbyterian Hospital",1644999,"Candice","Manhattan","Washington Heights",40.83249,-73.94466,"Entire home/apt",202,30,80,0.53,1,231,2,0.53
"222",322037,"Luxury Williamsburg, Brooklyn LOFT",1649300,"James","Brooklyn","Williamsburg",40.71923,-73.9582,"Entire home/apt",250,30,289,1.88,1,326,4,1.88
"223",325429,"Upper East 1 BDRM Great Location!",92788,"Sara","Manhattan","Upper East Side",40.77534,-73.95106,"Entire home/apt",179,30,162,1.05,1,364,2,1.05
"224",328744,"Beautiful 2bd Apt near BK Museum, Crown Heights",890215,"Duane","Brooklyn","Crown Heights",40.66763,-73.95836,"Entire home/apt",237,30,144,0.94,5,168,0,0.94
"225",332208,"Greenpoint Home with cats Oct 16-Nov 4",33188,"Penny And Danny","Brooklyn","Greenpoint",40.72617,-73.95264,"Private room",125,30,3,0.07,3,363,0,0.07
"226",333323,"Cozy bedroom near Times Square",1698391,"Patrick","Manhattan","Hell's Kitchen",40.76269,-73.99361,"Private room",76,30,183,1.52,3,231,6,1.52
"227",336055,"Clean Quiet Room NYC Accessible",1251372,"Marcia","Bronx","Co-op City",40.86773,-73.82023,"Private room",40,30,19,0.12,3,308,1,0.12
"228",342995,"Unique private room and bathroom in Brownstone",1740216,"Laura","Manhattan","Harlem",40.81319,-73.94194,"Private room",120,30,95,0.62,2,154,1,0.62
"229",343276,"Large Private Midtown Room!",1732559,"Jesse","Manhattan","Hell's Kitchen",40.75622,-73.99455,"Private room",136,4,227,1.5,2,130,30,1.5
"230",343766,"NYC Gem. Great Location & Value.",1503258,"Dragan","Queens","Long Island City",40.75619,-73.92029,"Entire home/apt",87,30,4,0.03,2,108,2,0.03
"231",350168,"Artist apt in Park Slope w/backyard",1774431,"Kate","Brooklyn","Park Slope",40.67534,-73.98345,"Entire home/apt",175,30,10,0.07,1,362,0,0.07
"232",351859,"Exquisite Spacious Studio in Midtown",417652,"Ron","Manhattan","Chelsea",40.74828,-73.9917,"Entire home/apt",220,30,153,1.01,1,364,2,1.01
"233",352651,"COMFORTABLE LARGE ROOM",1785800,"Marvet","Brooklyn","Prospect-Lefferts Gardens",40.66,-73.95203,"Private room",83,30,10,0.07,2,190,0,0.07
"234",353317,"Lower East Side 1bedroom apt in NYC",314377,"Marc","Manhattan","Chinatown",40.71481,-73.99059,"Private room",100,30,162,1.06,1,141,1,1.06
"235",373618,"Designer’s loft, roof deck best W’burg",1879389,"Christina","Brooklyn","Williamsburg",40.7194239816499,-73.9600543696675,"Private room",288,2,149,0.97,2,77,28,0.97
"236",378460,"Cozy 2 BD in Midtown West",1900800,"Grisel","Manhattan","Hell's Kitchen",40.75855,-73.99189,"Entire home/apt",300,31,14,0.09,3,129,0,0.09
"237",385824,"New York City- Riverdale Modern two bedrooms unit",1931205,"Orit","Bronx","Spuyten Duyvil",40.88095,-73.91701,"Entire home/apt",214,30,146,1.41,1,365,0,1.41
"238",386744,"Great room priv/bathrm Eastside location 70's ST",1935291,"Cristina","Manhattan","Upper East Side",40.77,-73.95842,"Private room",120,30,105,0.69,1,149,2,0.69
"239",387666,"Historic townhouse in convenient location",1939728,"Michael & Aleksandra","Manhattan","Washington Heights",40.83521,-73.93836,"Private room",99,30,12,0.16,1,156,2,0.16
"240",389482,"Quaint & Quiet in Queens",1947974,"Constance F.","Queens","Briarwood",40.71215,-73.81692,"Private room",75,30,57,0.38,2,365,0,0.38
"241",394111,"Beautiful Bedrooms in Briarwood, NY",1947974,"Constance F.","Queens","Briarwood",40.71044,-73.81703,"Private room",75,30,13,0.09,2,365,0,0.09
"242",397034,"New York City for All Seasons!",70234,"Richelle","Manhattan","Upper West Side",40.78221,-73.98357,"Private room",126,30,25,0.16,1,365,0,0.16
"243",400078,"Luxury private apartment 2.",1997143,"Louis","Brooklyn","Bedford-Stuyvesant",40.69407,-73.94403,"Entire home/apt",350,30,0,0,8,365,0,0
"244",408983,"Brownstone full floor 900sft. Dog and Pet Friendly",520189,"Andre","Brooklyn","Prospect-Lefferts Gardens",40.6591453552246,-73.958122253418,"Entire home/apt",415,30,125,0.82,1,364,0,0.82
"245",409262,"Family friendly, in Boerum/Cobble Hill",1621363,"Elizabeth","Brooklyn","Boerum Hill",40.68561,-73.98919,"Entire home/apt",300,30,33,0.22,3,344,0,0.22
"246",411918,"Apartment in Crown Heights, BKLYN",2050338,"Verena Vogelbacher","Brooklyn","Crown Heights",40.67128,-73.94307,"Entire home/apt",190,30,187,1.25,3,178,3,1.25
"247",413504,"Perfect NYC/Williamsburg Location",1286417,"Omri","Brooklyn","Williamsburg",40.71294,-73.94461,"Private room",172,30,178,1.17,1,179,1,1.17
"248",416557,"DM reWeekly Rate: Lush Garden, Huge Kitchen, Peace",2714164,"Jasmine","Brooklyn","Greenpoint",40.72292,-73.94577,"Entire home/apt",145,30,46,0.31,1,364,0,0.31
"249",417685,"Bright and Quiet 2 BR in Park Slope",85006178,"Alain","Brooklyn","South Slope",40.66481,-73.97776,"Entire home/apt",125,30,351,2.38,1,228,7,2.38
"250",423015,"Cozy Private One Bedroom, Brooklyn",1530310,"Jacques","Brooklyn","Bedford-Stuyvesant",40.68877,-73.95408,"Private room",35,30,36,0.28,4,100,0,0.28
"251",423275,"Cozy & SPacious in d heart Astoria",2105276,"Leo","Queens","Astoria",40.76456,-73.91749,"Entire home/apt",150,30,42,0.28,1,363,0,0.28
"252",425423,"CLEAN COMFY ROOM NYC ACCESSIBLE!!",1251372,"Marcia","Bronx","Co-op City",40.86637,-73.82048,"Private room",37,30,20,0.13,3,306,2,0.13
"253",431865,"Elegant Uptown Historic District Garden Suite",361855,"Kurt","Manhattan","Washington Heights",40.8341081,-73.9394838,"Entire home/apt",364,4,128,1.04,1,321,12,1.04
"254",432823,"Private room in townhouse in Brooklyn, New York",687361,"Orna","Brooklyn","Park Slope",40.67634,-73.97666,"Private room",250,30,10,0.37,2,363,0,0.37
"255",433414,"Spacious & Sunny in Prime Brooklyn",287733,"David","Brooklyn","Clinton Hill",40.68566,-73.96781,"Entire home/apt",150,30,116,0.77,1,163,6,0.77
"256",433914,"1 Bedroom Apt - Close to JFK & City",1906804,"Terrance","Brooklyn","East New York",40.67322,-73.88109,"Entire home/apt",95,30,66,0.43,1,276,1,0.43
"257",437352,"Lovely 2 BR in Brooklyn's Nicest Area",290662,"Seth","Brooklyn","South Slope",40.66902,-73.98884,"Entire home/apt",157,115,23,0.15,1,307,3,0.15
"258",439750,"Perfect apt. above L train Graham stop",1566042,"Haley","Brooklyn","Williamsburg",40.71559,-73.94289,"Private room",55,150,9,0.07,1,334,0,0.07
"259",439870,"Gorgeous Park Slope, BK triplex 4BD",1903758,"Andrew","Brooklyn","Park Slope",40.66943,-73.98188,"Entire home/apt",475,30,3,0.05,2,237,0,0.05
"260",442636,"Private,Affordable, 20 min to NYC!",1655939,"Joris","Queens","Ridgewood",40.699,-73.90295,"Entire home/apt",75,30,329,2.16,1,226,0,2.16
"261",443646,"UWS  Brownstone 1 BR with Large Office +Garden.",2204078,"Michelle","Manhattan","Upper West Side",40.78935,-73.97225,"Entire home/apt",425,31,38,0.25,1,178,0,0.25
"262",447766,"Great 1 BR Apt in Kips Bay, NY",1109143,"Mark","Manhattan","Kips Bay",40.73958,-73.98143,"Private room",101,30,1,0.01,1,0,0,0.01
"263",448011,"Garden Floor Apartment on Historic Landmark Block",420954,"Michelle Nicola","Brooklyn","Clinton Hill",40.68884,-73.9644,"Private room",200,30,30,1.22,1,177,3,1.22
"264",449660,"Art & Music Salon",2233165,"Liz","Brooklyn","Windsor Terrace",40.64885,-73.97453,"Private room",80,30,126,0.83,1,365,0,0.83
"265",450577,"1 bdrm brownstone-west 70's-1 block Central Park",2237267,"Marjorie","Manhattan","Upper West Side",40.7769,-73.97671,"Entire home/apt",200,30,135,0.89,1,356,3,0.89
"266",453094,"Bedroom With Own Bathroom and Backyard",137814,"Waldemar","Brooklyn","Clinton Hill",40.6882557,-73.9638332,"Private room",100,2,510,3.35,2,303,33,3.35
"267",454763,"2 Bedroom Apt in Manhattan: For Cat-Lovers ONLY",2259061,"Felo","Manhattan","Inwood",40.86667,-73.91813,"Entire home/apt",109,30,11,0.09,1,337,0,0.09
"268",456190,"West Village Loft, 1st floor",2267864,"Gary","Manhattan","West Village",40.73491,-74.0058,"Entire home/apt",233,30,448,2.98,2,169,7,2.98
"269",456578,"Sunny Art Deco Room w/Full Bed, Steps to Metro!",2270454,"Helen","Manhattan","Washington Heights",40.85209,-73.93941,"Private room",100,30,1,0.01,1,87,0,0.01
"270",463042,"Stylish 1BR in the heart of Nolita",1333948,"Yasemin","Manhattan","SoHo",40.72371,-73.99663,"Entire home/apt",280,30,87,0.58,2,137,0,0.58
"271",465706,"Columbia / Barnard Convenient & Quiet",718349,"Alan","Manhattan","Upper West Side",40.79903,-73.96297,"Entire home/apt",105,30,12,0.24,2,312,0,0.24
"272",466277,"Classic Williamsburg 2bdr with yard. Superhost",815977,"Ryan","Brooklyn","Williamsburg",40.71116,-73.94721,"Entire home/apt",175,30,220,1.45,2,182,3,1.45
"273",466457,"Bright, Bedstuy Gem",2316542,"Nicole Lavonne","Brooklyn","Bedford-Stuyvesant",40.68928,-73.93908,"Entire home/apt",200,30,295,1.98,1,186,0,1.98
"274",467569,"Curated 1BR on the prettiest block of the LES",282315,"Rj","Manhattan","Lower East Side",40.71937,-73.98387,"Entire home/apt",311,50,39,0.28,1,95,0,0.28
"275",467634,"yahmanscrashpads",2321321,"Lloyd","Queens","Jamaica",40.67595,-73.76463,"Shared room",39,30,478,3.17,1,364,0,3.17
"276",467866,"Our NY home, Greenwich Village apt",2321870,"David","Manhattan","West Village",40.73054,-74.00613,"Private room",100,30,227,1.5,1,212,0,1.5
"277",476983,"Perfect for Traveling Medical Professionals",277379,"Agnes","Manhattan","Harlem",40.8239,-73.94242,"Private room",44,30,662,4.4,2,237,3,4.4
"278",479002,"Shared Apartment in Brooklyn Brownstone",1708956,"Josh","Brooklyn","Fort Greene",40.68687,-73.97074,"Private room",464,30,73,0.79,1,307,0,0.79
"279",479285,"Rent in beautiful Sunnyside Gardens",2374190,"J-","Queens","Sunnyside",40.74709,-73.92056,"Entire home/apt",125,30,4,0.03,2,364,0,0.03
"280",483414,"Best double Room all included wifi",1539749,"Edward","Brooklyn","Bedford-Stuyvesant",40.68476,-73.94867,"Private room",49,30,30,0.2,4,303,4,0.2
"281",491123,"Cozy Lay Over Prospect Heights",2427868,"Ada","Brooklyn","Prospect Heights",40.67379,-73.96623,"Private room",138,30,229,1.63,1,364,4,1.63
"282",492810,"The Tudor Apartment - 2 Bedroom",2435523,"Amy","Queens","Bayside",40.76763,-73.77003,"Entire home/apt",150,30,9,0.1,1,113,0,0.1
"283",498052,"Room in modern Willamsburg apartment Brooklyn",2426779,"Reguina","Brooklyn","Williamsburg",40.7149363238612,-73.9608507213078,"Private room",150,1,236,1.58,1,234,19,1.58
"284",499763,"PinkBerry Room w Bath In Heart Of Hells Kitchen",361254,"Kyra","Manhattan","Hell's Kitchen",40.76448,-73.98667,"Private room",80,60,0,0,1,362,0,0
"285",500886,"Beautiful Room in Brooklyn Brownstone",2206506,"James","Brooklyn","Bedford-Stuyvesant",40.69031,-73.92796,"Private room",149,4,173,1.18,1,334,19,1.18
